,variant,respondent,task,taskText,taskOrder,time,interactions,certainty,difficulty,note,success,directSuccess,direct,firstClick,finalClick,pathLength,backclicks,backtracks,backsteps,path,firstClickName,finalClickName
600,TC,32,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,5,108.682,"[""1"", ""1-4"", ""1-4-4"", ""H"", ""6"", ""H"", ""5"", ""H"", ""0"", ""H"", ""1"", ""1-3"", ""1-3-3"", ""1"", ""1-3"", ""1-3-2"", ""H"", ""3"", ""3-4"", ""H"", ""1"", ""1-4"", ""1-4-4""]",7.0,7.0,it was easy to find.,False,False,False,1,1-4-4,23,7,7,13,"[[""1""], [""1"", ""1-4""], [""1"", ""1-4"", ""1-4-4""], [], [""6""], [], [""5""], [], [""0""], [], [""1""], [""1"", ""1-3""], [""1"", ""1-3"", ""1-3-3""], [""1""], [""1"", ""1-3""], [""1"", ""1-3"", ""1-3-2""], [], [""3""], [""3"", ""3-4""], [], [""1""], [""1"", ""1-4""], [""1"", ""1-4"", ""1-4-4""]]",Entertainment,Game reviews
601,TC,32,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,4,74.0,"[""2"", ""H"", ""5"", ""5-4"", ""H"", ""6"", ""6-1"", ""6-1-4"", ""H"", ""3"", ""3-2"", ""3-2-2""]",7.0,7.0,All good,True,False,False,2,3-2-2,12,3,3,6,"[[""2""], [], [""5""], [""5"", ""5-4""], [], [""6""], [""6"", ""6-1""], [""6"", ""6-1"", ""6-1-4""], [], [""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-2""]]",Hobbies,New collections
602,TC,32,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",9,96.0,"[""5"", ""5-6"", ""H"", ""2"", ""H"", ""6"", ""6-1"", ""6"", ""H"", ""2"", ""2-7"", ""H"", ""5"", ""5-5"", ""H"", ""3"", ""3-4"", ""3-4-1""]",7.0,7.0,,True,False,False,5,3-4-1,18,6,5,9,"[[""5""], [""5"", ""5-6""], [], [""2""], [], [""6""], [""6"", ""6-1""], [""6""], [], [""2""], [""2"", ""2-7""], [], [""5""], [""5"", ""5-5""], [], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Society,Medieval
603,TC,32,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",8,142.0,"[""2"", ""2-4"", ""2-4-4"", ""2"", ""2-8"", ""H"", ""H"", ""5"", ""5-3"", ""5-3-4"", ""H"", ""5"", ""5-2"", ""5"", ""H"", ""1"", ""1"", ""H"", ""4"", ""4-4"", ""4-4-1""]",7.0,7.0,,False,False,False,2,4-4-1,21,6,5,10,"[[""2""], [""2"", ""2-4""], [""2"", ""2-4"", ""2-4-4""], [""2""], [""2"", ""2-8""], [], [], [""5""], [""5"", ""5-3""], [""5"", ""5-3"", ""5-3-4""], [], [""5""], [""5"", ""5-2""], [""5""], [], [""1""], [], [], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-1""]]",Hobbies,Gadgets
604,TC,32,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,7,73.0,"[""2"", ""2-5"", ""2"", ""2-6"", ""2-6-3"", ""H"", ""3"", ""H"", ""5"", ""H"", ""6"", ""H"", ""2"", ""2-5"", ""2-5-3""]",6.0,6.0,I am sure.,False,False,False,2,2-5-3,15,5,5,7,"[[""2""], [""2"", ""2-5""], [""2""], [""2"", ""2-6""], [""2"", ""2-6"", ""2-6-3""], [], [""3""], [], [""5""], [], [""6""], [], [""2""], [""2"", ""2-5""], [""2"", ""2-5"", ""2-5-3""]]",Hobbies,Seasonal tips
605,TC,33,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",1,15.0,"[""4"", ""4-0"", ""4-0-2""]",6.0,7.0,,False,False,True,4,4-0-2,3,0,0,0,"[[""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-2""]]",Science,Research
607,TC,33,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,10,12.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",6.0,5.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
608,TC,33,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",7,29.882,"[""2"", ""H"", ""1"", ""1-2"", ""1"", ""1-5"", ""1-5-1""]",4.0,6.0,,True,False,False,2,1-5-1,7,2,2,2,"[[""2""], [], [""1""], [""1"", ""1-2""], [""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""]]",Hobbies,Cinemas near you
609,TC,33,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,5,9.0,"[""2"", ""2-2"", ""2-2-4""]",6.0,5.0,,False,False,True,2,2-2-4,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-4""]]",Hobbies,Cooking
610,TC,33,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,8,30.0,"[""6"", ""6-1"", ""6"", ""H"", ""5"", ""5-5"", ""5-5-0""]",6.0,6.0,,True,False,False,6,5-5-0,7,2,1,2,"[[""6""], [""6"", ""6-1""], [""6""], [], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
611,TC,33,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,6,44.0,"[""1"", ""1-4"", ""1"", ""H"", ""0"", ""H"", ""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,5.0,,True,False,False,1,2-1-1-8,10,3,2,3,"[[""1""], [""1"", ""1-4""], [""1""], [], [""0""], [], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
612,TC,33,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,9,19.0,"[""3"", ""3-2"", ""3-2-5""]",5.0,6.0,,False,False,True,3,3-2-5,3,0,0,0,"[[""3""], [""3"", ""3-2""], [""3"", ""3-2"", ""3-2-5""]]",Culture,Latest trends
613,TC,33,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",4,50.0,"[""3"", ""3-4"", ""3-4-1""]",4.0,5.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
614,TC,33,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",2,36.0,"[""1"", ""H"", ""4"", ""4-4"", ""4-4-2""]",5.0,6.0,,True,False,False,1,4-4-2,5,1,1,1,"[[""1""], [], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Entertainment,Computers and internet
615,TC,33,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,3,39.91806666666666,"[""4"", ""4-5"", ""4-5"", ""4-6"", ""H"", ""6"", ""H"", ""1"", ""H"", ""6"", ""H"", ""2"", ""2-5"", ""H"", ""2"", ""2-6"", ""H"", ""4"", ""4-7"", ""4-7-1""]",5.0,2.0,,True,False,False,4,4-7-1,20,7,7,10,"[[""4""], [""4"", ""4-5""], [""4""], [""4"", ""4-6""], [], [""6""], [], [""1""], [], [""6""], [], [""2""], [""2"", ""2-5""], [], [""2""], [""2"", ""2-6""], [], [""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
616,TC,35,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",6,27.0,"[""6"", ""H"", ""4"", ""4-0"", ""4-0-3""]",4.0,6.0,,False,False,False,6,4-0-3,5,1,1,1,"[[""6""], [], [""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-3""]]",Lifestyle,Innovations
618,TC,35,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,8,18.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
619,TC,35,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",2,36.0,"[""2"", ""2-7"", ""2"", ""H"", ""1"", ""1-2"", ""1"", ""1-5"", ""1-5-0""]",5.0,7.0,,False,False,False,2,1-5-0,9,3,2,3,"[[""2""], [""2"", ""2-7""], [""2""], [], [""1""], [""1"", ""1-2""], [""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-0""]]",Hobbies,Blockbuster movies
620,TC,35,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,10,12.0,"[""2"", ""2-2"", ""2-2-3""]",7.0,7.0,,False,False,True,2,2-2-3,3,0,0,0,"[[""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Hobbies,Recipes
621,TC,35,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,7,13.0,"[""5"", ""5-5"", ""5-5-0""]",7.0,7.0,,True,True,True,5,5-5-0,3,0,0,0,"[[""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Society,Parenting
622,TC,35,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,9,18.0,"[""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,6.0,,True,True,True,2,2-1-1-8,4,0,0,0,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
623,TC,35,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,5,21.0,"[""6"", ""H"", ""2"", ""2-3"", ""2-3-3""]",6.0,6.0,,False,False,False,6,2-3-3,5,1,1,1,"[[""6""], [], [""2""], [""2"", ""2-3""], [""2"", ""2-3"", ""2-3-3""]]",Lifestyle,Clothes
624,TC,35,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",4,27.0,"[""5"", ""H"", ""3"", ""3-4"", ""3-4-1""]",6.0,7.0,,True,False,False,5,3-4-1,5,1,1,1,"[[""5""], [], [""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Society,Medieval
625,TC,35,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",1,65.185,"[""1"", ""H"", ""2"", ""H"", ""4"", ""4-4"", ""4-4-2"", ""4-4"", ""4-4-1""]",4.0,6.0,,False,False,False,1,4-4-1,9,3,3,3,"[[""1""], [], [""2""], [], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-1""]]",Entertainment,Gadgets
626,TC,35,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,3,18.0,"[""3"", ""H"", ""4"", ""4-7"", ""4-7-1""]",7.0,7.0,,True,False,False,3,4-7-1,5,1,1,1,"[[""3""], [], [""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Culture,Animals
627,TC,36,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",8,14.0,"[""6"", ""6-1"", ""6-1-1""]",6.0,7.0,,False,False,True,6,6-1-1,3,0,0,0,"[[""6""], [""6"", ""6-1""], [""6"", ""6-1"", ""6-1-1""]]",Lifestyle,Self-care
629,TC,36,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,6,12.0,"[""1"", ""1-2"", ""1-2-1""]",7.0,7.0,,False,False,True,1,1-2-1,3,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-1""]]",Entertainment,Reviews
630,TC,36,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",10,14.0,"[""1"", ""1-2"", ""1-2-0""]",7.0,7.0,,False,False,True,1,1-2-0,3,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-0""]]",Entertainment,Upcoming releases
631,TC,36,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,2,35.0,"[""6"", ""6"", ""3"", ""3"", ""2"", ""2"", ""2"", ""2-2"", ""2-2-3""]",7.0,5.0,I first looked for food in the Lifestyle category rather than hobbies,False,False,False,6,2-2-3,9,3,3,3,"[[""6""], [], [""3""], [], [""2""], [], [""2""], [""2"", ""2-2""], [""2"", ""2-2"", ""2-2-3""]]",Lifestyle,Recipes
632,TC,36,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,7,30.0,"[""6"", ""6-1"", ""6-1"", ""6"", ""2"", ""2-4"", ""H"", ""5"", ""5-5"", ""5-5-0""]",7.0,6.0,,True,False,False,6,5-5-0,10,3,2,4,"[[""6""], [""6"", ""6-1""], [""6""], [], [""2""], [""2"", ""2-4""], [], [""5""], [""5"", ""5-5""], [""5"", ""5-5"", ""5-5-0""]]",Lifestyle,Parenting
633,TC,36,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,1,22.0,"[""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",7.0,6.0,Sports could be its own category outside of hobbies. Also it would be easier if in the sports menus the sports were listed alphabetically,True,True,True,2,2-1-1-8,4,0,0,0,"[[""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Hobbies,Boxing
634,TC,36,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,4,47.0,"[""6"", ""6"", ""5"", ""H"", ""2"", ""2-3"", ""H"", ""2"", ""2-3"", ""2-3-0""]",4.0,4.0,"Not sure if fashion shows is the whole clothing category, or if theres more somewhere else that makes more sense",False,False,False,6,2-3-0,10,3,3,4,"[[""6""], [], [""5""], [], [""2""], [""2"", ""2-3""], [], [""2""], [""2"", ""2-3""], [""2"", ""2-3"", ""2-3-0""]]",Lifestyle,Fashion shows
635,TC,36,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",9,13.0,"[""3"", ""3-4"", ""3-4-1""]",7.0,7.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
636,TC,36,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",5,31.0,"[""2"", ""2"", ""1"", ""1"", ""4"", ""4-4"", ""4-4-2""]",6.0,7.0,,True,False,False,2,4-4-2,7,2,2,2,"[[""2""], [], [""1""], [], [""4""], [""4"", ""4-4""], [""4"", ""4-4"", ""4-4-2""]]",Hobbies,Computers and internet
637,TC,36,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,3,17.0,"[""4"", ""4-7"", ""4-7-1""]",6.0,7.0,,True,True,True,4,4-7-1,3,0,0,0,"[[""4""], [""4"", ""4-7""], [""4"", ""4-7"", ""4-7-1""]]",Science,Animals
638,TC,37,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",2,43.0,"[""6"", ""6-2"", ""6-2-1""]",5.0,5.0,,False,False,True,6,6-2-1,3,0,0,0,"[[""6""], [""6"", ""6-2""], [""6"", ""6-2"", ""6-2-1""]]",Lifestyle,Diet
640,TC,37,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,3,38.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,7.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
641,TC,37,3,"Planning a movie date, you want to check out what movies are currently playing in movie theaters. The movie theater should not be further than a thirty-minute drive from your current location. Where would you look for relevant information?",5,55.0,"[""1"", ""1-2"", ""1"", ""1-5"", ""1-5-1"", ""1-5-1""]",7.0,7.0,,True,False,False,1,1-5-1,6,1,1,1,"[[""1""], [""1"", ""1-2""], [""1""], [""1"", ""1-5""], [""1"", ""1-5"", ""1-5-1""], [""1"", ""1-5"", ""1-5-1""]]",Entertainment,Cinemas near you
642,TC,37,5,You are in the mood to try making a spicy mesoamerican dish. Where would you look for recipe ideas?,6,44.0,"[""3"", ""3"", ""3"", ""H"", ""0"", ""0-0""]",3.0,3.0,,False,False,False,3,0-0,6,2,2,2,"[[""3""], [], [""3""], [], [""0""], [""0"", ""0-0""]]",Culture,Our picks
643,TC,37,11,Imagine you are soon about to become a mom or a dad for the first time. Where would you look for advice on how to raise and take care of a child?,9,70.0,"[""6"", ""H"", ""H"", ""H"", ""7"", ""H"", ""0"", ""H"", ""3"", ""H"", ""6"", ""H"", ""0"", ""0-2""]",4.0,4.0,,False,False,False,6,0-2,14,5,5,5,"[[""6""], [], [], [], [""7""], [], [""0""], [], [""3""], [], [""6""], [], [""0""], [""0"", ""0-2""]]",Lifestyle,Popular articles
644,TC,37,4,You have bet on a boxing match and would like to see the results. Where would you look for them?,8,52.0,"[""1"", ""H"", ""2"", ""2-1"", ""2-1-0"", ""2-1"", ""2-1-1"", ""2-1-1-8""]",6.0,6.0,,True,False,False,1,2-1-1-8,8,2,2,2,"[[""1""], [], [""2""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-0""], [""2"", ""2-1""], [""2"", ""2-1"", ""2-1-1""], [""2"", ""2-1"", ""2-1-1"", ""2-1-1-8""]]",Entertainment,Boxing
645,TC,37,6,You'd like to update your wardrobe with some fresh articles to wear this season. Where would you look for inspiration?,1,16.0,"[""0"", ""0-2""]",6.0,5.0,,False,False,True,0,0-2,2,0,0,0,"[[""0""], [""0"", ""0-2""]]",Trending,Popular articles
646,TC,37,7,"You would like to educate yourself a bit, and one topic that interests you is how life used to be back during the middle ages. Where would you look for articles about this?",4,39.0,"[""3"", ""3-4"", ""3-4-1""]",6.0,6.0,,True,True,True,3,3-4-1,3,0,0,0,"[[""3""], [""3"", ""3-4""], [""3"", ""3-4"", ""3-4-1""]]",Culture,Medieval
647,TC,37,8,"Your old laptop is out of commission, so you are interested in buying a new one. Where would you look for pointers on what brand and model may be the best for you?",10,24.0,"[""0"", ""0-0""]",3.0,3.0,,False,False,True,0,0-0,2,0,0,0,"[[""0""], [""0"", ""0-0""]]",Trending,Our picks
648,TC,37,9,You would like to learn about bird species–such as how they migrate or care for their young. Where would you look for articles like this?,7,31.0,"[""2"", ""2-6"", ""2-6-3""]",2.0,2.0,,False,False,True,2,2-6-3,3,0,0,0,"[[""2""], [""2"", ""2-6""], [""2"", ""2-6"", ""2-6-3""]]",Hobbies,Hunting
649,TC,38,10,"Your health is important to you, so you like to keep abreast of the latest information about various illnesses, their symptoms and how best to avoid them. Where would you look for such information?",2,52.0,"[""6"", ""6-2"", ""6"", ""H"", ""2"", ""2"", ""4"", ""4-0"", ""4-0-0""]",5.0,5.0,,False,False,False,6,4-0-0,9,3,2,3,"[[""6""], [""6"", ""6-2""], [""6""], [], [""2""], [], [""4""], [""4"", ""4-0""], [""4"", ""4-0"", ""4-0-0""]]",Lifestyle,Treatments
651,TC,38,2,You are having friends over for a movie night and you would like to watch something with a lot of jokes. Where would you look for the right movie recommendation?,1,29.0,"[""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]",7.0,6.0,,True,True,True,1,1-2-2-6,4,0,0,0,"[[""1""], [""1"", ""1-2""], [""1"", ""1-2"", ""1-2-2""], [""1"", ""1-2"", ""1-2-2"", ""1-2-2-6""]]",Entertainment,Comedy
